stage,epoch,train_loss,val_loss,mask_weight,val_auroc,val_auprc,val_accuracy,val_precision,val_sensitivity,val_specificity,val_f1,val_balanced_accuracy,val_brier_score,val_log_loss,val_mcc,val_threshold_used,lr
1,1,0.02554197367416681,0.014667453863803531,0.0,0.9982526812305256,0.9994167941573098,0.9576379974326059,1.0,0.9429065743944637,1.0,0.9706144256455922,0.9714532871972319,0.03307670382820084,0.12364844846028661,0.8999625382832294,0.5,
1,2,0.013818506798944879,0.008603907533142774,0.0,0.9979557231145312,0.9993093484463647,0.9781771501925546,0.9811320754716981,0.9896193771626297,0.945273631840796,0.9853574504737296,0.9674465045017129,0.01990659764591788,0.07968748331898322,0.9426740393807974,0.5,
1,3,0.014480374042237055,0.016944906823773635,0.0,0.9988035600543993,0.999592167327504,0.9512195121951219,1.0,0.9342560553633218,1.0,0.9660107334525939,0.967128027681661,0.037120218630155445,0.13257140452604238,0.8864046770982799,0.5,
1,4,0.01235616689948977,0.008206272586248816,0.0,0.9988724199073835,0.9996156363045684,0.9768934531450578,0.9745762711864406,0.9948096885813149,0.9253731343283582,0.9845890410958904,0.9600914114548366,0.024768241781882454,0.10305988159885432,0.939245584395796,0.5,
1,5,0.010143270232140284,0.004233831319725141,0.0,0.999027354576598,0.9996745921271848,0.9871630295250321,0.9965034965034965,0.986159169550173,0.9900497512437811,0.991304347826087,0.9881044603969771,0.012167922061169857,0.057198966092611624,0.9669889978134251,0.5,
2,1,0.013122774438803376,0.006045408781501465,0.0,0.9983817934548709,0.9994655196764649,0.9884467265725289,0.9930675909878682,0.9913494809688581,0.9800995024875622,0.9922077922077922,0.9857244917282102,0.015731138564831253,0.06816041455667793,0.9698807838345096,0.5,9.960967771506667e-05
2,2,0.007969665718366848,0.006434855612169486,0.0,0.9985711580505776,0.9995319695613609,0.9845956354300385,0.9982394366197183,0.9809688581314879,0.9950248756218906,0.9895287958115183,0.9879968668766892,0.014697674515306096,0.06607946976996056,0.9609340482130052,0.5,9.844486647586725e-05
2,3,0.006262064029706513,0.005098027100357286,0.0,0.9987217889789806,0.9995886657964161,0.9884467265725289,0.9930675909878682,0.9913494809688581,0.9800995024875622,0.9922077922077922,0.9857244917282102,0.0131372916836784,0.05783283181575973,0.9698807838345096,0.5,9.652393605146846e-05
2,4,0.005232816888677996,0.0036297980769450077,0.0,0.9992425416171736,0.9997459730873687,0.9910141206675225,0.9982547993019197,0.9896193771626297,0.9950248756218906,0.9939183318853171,0.9923221263922601,0.010255469989499503,0.051053558013674345,0.9768556147805229,0.5,9.387718066217125e-05
2,5,0.006243362475461055,0.0035174015741358746,0.0,0.9993027939885348,0.9997673950334466,0.9897304236200257,0.9965156794425087,0.9896193771626297,0.9900497512437811,0.9930555555555556,0.9898345642032054,0.009604803727094555,0.04714903876866081,0.9734384440426309,0.5,9.054634122155992e-05
2,6,0.004108020522755768,0.0035017841410444816,0.0,0.9992597565804197,0.9997578187231059,0.9910141206675225,0.9965217391304347,0.9913494809688581,0.9900497512437811,0.9939288811795317,0.9906996161063196,0.009563313067122442,0.0500148879551508,0.9766943057658843,0.5,8.658394705735988e-05
2,7,0.004720336458436299,0.00499011674139183,0.0,0.9991220368744512,0.9997014654537234,0.9871630295250321,0.9965034965034965,0.986159169550173,0.9900497512437811,0.991304347826087,0.9881044603969771,0.01177766664213592,0.053611271482685977,0.9669889978134251,0.5,8.205248749256015e-05
2,8,0.00286419087758349,0.004488161956433032,0.0,0.9992210229131161,0.9997357488856957,0.9871630295250321,0.9947735191637631,0.9878892733564014,0.9850746268656716,0.9913194444444444,0.9864819501110365,0.009654740091360605,0.042516662746835895,0.9667758610322527,0.5,7.702342635146033e-05
2,9,0.0033332302589198903,0.006435122906405013,0.0,0.9986400179035617,0.9995582748318562,0.9884467265725289,0.9982486865148862,0.986159169550173,0.9950248756218906,0.9921671018276762,0.9905920225860319,0.012100052740580465,0.05373031391717756,0.9704266259904156,0.5,7.15760749324711e-05
2,10,0.002165341289675953,0.0047637142213761766,0.0,0.9990962144295822,0.9996960510016979,0.9858793324775353,0.9913344887348353,0.9896193771626297,0.9751243781094527,0.9904761904761905,0.9823718776360413,0.010086318623398816,0.04219346282235009,0.9631863798277484,0.5,6.57963412215599e-05
