xai_id,condition,architecture,seed,n_samples,accuracy_on_xai_sample,gcam_lrr_plus_mean,guided_gcam_lrr_plus_mean,gcam_pointing_inside_lung_mean,guided_gcam_pointing_inside_lung_mean,gcam_deletion_auc_mean,guided_gcam_deletion_auc_mean,gcam_insertion_auc_mean,guided_gcam_insertion_auc_mean,gcam_head_randomization_corr_mean,guided_gcam_head_randomization_corr_mean,runtime_seconds
E02_XAI_D_P_DenseNet121,D-P,DenseNet121,3407,128,0.8515625,0.7698268982614261,0.7703102168722351,0.9921875,0.9375,0.7450076956212313,0.7323396584817132,0.8240215831680235,0.8473009859572223,0.42996918808310397,0.4784511198631592,184.43614888191223
E02_XAI_D_P_DenseNet121,D-P,DenseNet121,42,128,0.859375,0.756966478125573,0.7848313575793714,0.9921875,0.984375,0.7689389565934572,0.7425897311628564,0.8279170792676716,0.8664476167828021,0.4655593218629694,0.5278779980942018,180.92724919319153
E02_XAI_D_P_DenseNet121,D-P,DenseNet121,2024,128,0.8203125,0.798841908301111,0.8384662493846262,1.0,0.984375,0.7936067671755975,0.7600314928291133,0.856637817502907,0.8777003997098091,0.5024722047764041,0.556404528090007,177.35854744911194
