stage,epoch,train_loss,val_loss,mask_weight,val_auroc,val_auprc,val_accuracy,val_precision,val_sensitivity,val_specificity,val_f1,val_balanced_accuracy,val_brier_score,val_log_loss,val_mcc,val_threshold_used,lr
1,1,0.023964969738706075,0.008795399502851069,0.0,0.9975382602558144,0.9991549356035488,0.9781771501925546,0.9811320754716981,0.9896193771626297,0.945273631840796,0.9853574504737296,0.9674465045017129,0.033653436620469865,0.14420453670239375,0.9426740393807974,0.5,
1,2,0.014568568689979775,0.0069512522034347055,0.0,0.9988896348706295,0.9996268556628676,0.9807445442875481,1.0,0.9740484429065744,1.0,0.9868536371603857,0.9870242214532872,0.02361801744851602,0.10433816305364274,0.9520536696672889,0.5,
1,3,0.011533210080382108,0.008394967271597125,0.0,0.9982268587856565,0.9994210945944231,0.9768934531450578,0.9964539007092199,0.972318339100346,0.9900497512437811,0.9842381786339754,0.9811840451720636,0.020307045456284145,0.08533052830512564,0.9419858529177996,0.5,
1,4,0.010392462065694922,0.00478111540334794,0.0,0.9991134293928283,0.9997016634548332,0.9897304236200257,0.9930795847750865,0.9930795847750865,0.9800995024875622,0.9930795847750865,0.9865895436313243,0.015304222463148973,0.07034264932660839,0.9731790872626487,0.5,
1,5,0.008765925717647153,0.006308388848337927,0.0,0.9992425416171736,0.9997396529482698,0.975609756097561,0.9964476021314387,0.9705882352941176,0.9900497512437811,0.9833479404031551,0.9803189932689493,0.016542393626357108,0.06666660811582768,0.9389460318586267,0.5,
2,1,0.012987636209016896,0.007184760748059489,0.0,0.9986744478300539,0.9995458941479081,0.9781771501925546,0.9964601769911504,0.9740484429065744,0.9900497512437811,0.9851268591426072,0.9820490970751778,0.01768173651165227,0.0738508623921618,0.9450441687849407,0.5,9.960967771506667e-05
2,2,0.008904765527457488,0.0037438598234439267,0.0,0.999044569539844,0.9996888167838902,0.9922978177150192,0.9965277777777778,0.9930795847750865,0.9900497512437811,0.9948006932409013,0.9915646680094339,0.013552075702523238,0.07052661115790095,0.9799712678798104,0.5,9.844486647586725e-05
2,3,0.00687487195560328,0.003394856186641846,0.0,0.9992769715436657,0.9997597085236939,0.9910141206675225,0.9930915371329879,0.9948096885813149,0.9800995024875622,0.9939498703543648,0.9874545955344385,0.011123572621255686,0.05532087947373551,0.9764990677197987,0.5,9.652393605146846e-05
2,4,0.004703181662578068,0.004993789645304787,0.0,0.9987002702749229,0.9995734965491925,0.9910141206675225,0.9965217391304347,0.9913494809688581,0.9900497512437811,0.9939288811795317,0.9906996161063196,0.010779797607564923,0.05114471915734778,0.9766943057658843,0.5,9.387718066217125e-05
2,5,0.006002624169286055,0.0045627540549321565,0.0,0.9989326722787448,0.9996459819901967,0.9884467265725289,0.9965095986038395,0.9878892733564014,0.9900497512437811,0.9921807124239791,0.9889695123000912,0.011092425772167966,0.052614526534506004,0.9702034256454806,0.5,9.054634122155992e-05
2,6,0.004768206529322685,0.004048508396954276,0.0,0.9993157052109694,0.9997693840304406,0.9884467265725289,0.9965095986038395,0.9878892733564014,0.9900497512437811,0.9921807124239791,0.9889695123000912,0.010294631265126973,0.048386303670638904,0.9702034256454806,0.5,8.658394705735988e-05
2,7,0.004092799259099453,0.004871621228194272,0.0,0.9988810273890065,0.9996387702207409,0.9871630295250321,0.9913494809688581,0.9913494809688581,0.9751243781094527,0.9913494809688581,0.9832369295391554,0.012832363702007531,0.05674318476697053,0.9664738590783108,0.5,8.205248749256015e-05
2,8,0.004429350088167355,0.005387467680557165,0.0,0.999311401470158,0.9997648427610855,0.9845956354300385,0.9982394366197183,0.9809688581314879,0.9950248756218906,0.9895287958115183,0.9879968668766892,0.014096167803312977,0.06069398444569174,0.9609340482130052,0.5,7.702342635146033e-05
