stage,epoch,train_loss,val_loss,mask_weight,val_auroc,val_auprc,val_accuracy,val_precision,val_sensitivity,val_specificity,val_f1,val_balanced_accuracy,val_brier_score,val_log_loss,val_mcc,val_threshold_used,lr
1,1,0.04119846970522708,0.022640396242677524,0.0,0.9973747181049769,0.9991329045246727,0.9293966623876765,1.0,0.9048442906574394,1.0,0.9500454132606722,0.9524221453287197,0.04742807469087345,0.16835642288767777,0.8428784907010649,0.5,
1,2,0.0171338537126698,0.00812526368536055,0.0,0.9976587649985368,0.999256681721618,0.9807445442875481,1.0,0.9740484429065744,1.0,0.9868536371603857,0.9870242214532872,0.02414994455365639,0.109796185641455,0.9520536696672889,0.5,
1,3,0.013517532930165584,0.016209910983161536,0.0,0.9971207973970976,0.9990447596770246,0.9589216944801027,0.9981751824817519,0.9463667820069204,0.9950248756218906,0.9715808170515098,0.9706958288144054,0.031239160998277428,0.12204605224225024,0.9018535603102995,0.5,
1,4,0.017934681524787725,0.010533228437416255,0.0,0.9954767684070994,0.9983500851660427,0.982028241335045,0.9912891986062717,0.9844290657439446,0.9751243781094527,0.9878472222222222,0.9797767219266986,0.019445859103661825,0.08548534871313018,0.9534506950114962,0.5,
1,5,0.014410927225529712,0.024963924148523803,0.0,0.9978136996677511,0.9993392285583516,0.9537869062901155,1.0,0.9377162629757786,1.0,0.9678571428571429,0.9688581314878892,0.03299999559205546,0.11536187563464845,0.8917838020576339,0.5,
2,1,0.013806972989598357,0.006127888961345889,0.0,0.9978395221126203,0.9993271019622889,0.9858793324775353,0.9913344887348353,0.9896193771626297,0.9751243781094527,0.9904761904761905,0.9823718776360413,0.015392422968211687,0.07536744565028632,0.9631863798277484,0.5,9.960967771506667e-05
2,2,0.007911036141347616,0.008308896810631268,0.0,0.9982526812305255,0.9994520906040832,0.9794608472400513,1.0,0.972318339100346,1.0,0.9859649122807017,0.986159169550173,0.018965377033013674,0.08501898594731484,0.9490135216781531,0.5,9.844486647586725e-05
2,3,0.006853347150506927,0.00729946954670595,0.0,0.997762054778013,0.9992815805664333,0.9858793324775353,0.9930434782608696,0.9878892733564014,0.9800995024875622,0.9904596704249783,0.9839943879219818,0.013946953706246757,0.06368260897882803,0.9633481404713822,0.5,9.652393605146846e-05
2,4,0.006647384054211043,0.008779442162776832,0.0,0.9981967325999759,0.9994297442904365,0.9845956354300385,1.0,0.9792387543252595,1.0,0.9895104895104895,0.9896193771626298,0.016432648484295934,0.07260374081412889,0.9612857919473754,0.5,9.387718066217125e-05
2,5,0.0062752718186213285,0.00634149616365903,0.0,0.9981235690061802,0.9993919460469398,0.9871630295250321,0.9965034965034965,0.986159169550173,0.9900497512437811,0.991304347826087,0.9881044603969771,0.015391415803121405,0.07134417765497783,0.9669889978134251,0.5,9.054634122155992e-05
2,6,0.005432067847900759,0.006442736051103566,0.0,0.9984592607894782,0.999496848327789,0.9858793324775353,0.9947643979057592,0.986159169550173,0.9850746268656716,0.9904430929626412,0.9856168982079223,0.013935614226796627,0.06394150626422261,0.9635512365104383,0.5,8.658394705735988e-05
