stage,epoch,train_loss,val_loss,mask_weight,val_auroc,val_auprc,val_accuracy,val_precision,val_sensitivity,val_specificity,val_f1,val_balanced_accuracy,val_brier_score,val_log_loss,val_mcc,val_threshold_used,lr
1,1,0.053148043987742304,0.11159883892163634,0.020000000000000004,0.9903036719516605,0.9968241600840826,0.748395378690629,1.0,0.6608996539792388,1.0,0.7958333333333333,0.8304498269896194,0.1703188196077011,0.5069556496998125,0.5784562763092638,0.5,
1,2,0.039204563428885744,0.03393828399479389,0.04000000000000001,0.9971853535092703,0.9990579291169315,0.9435173299101413,1.0,0.9238754325259516,1.0,0.960431654676259,0.9619377162629759,0.046679886058036864,0.1754851410831821,0.8706060800870599,0.5,
1,3,0.035782798934374416,0.06174860466271639,0.06,0.9974650966620187,0.9991696745522315,0.8921694480102695,1.0,0.8546712802768166,1.0,0.9216417910447762,0.9273356401384083,0.07723418015683776,0.2529498075746411,0.7763814565598314,0.5,
1,4,0.03972678530934083,0.029973139464855195,0.08000000000000002,0.9977190173698979,0.999263099559705,0.9679075738125802,0.9981981981981982,0.9584775086505191,0.9950248756218906,0.9779346866725508,0.9767511921362049,0.032223446614527265,0.13049083338940579,0.921750178852672,0.5,
1,5,0.04095124880219028,0.03162711098790169,0.1,0.9979255969288505,0.9993003498600019,0.9781771501925546,0.9878260869565217,0.9826989619377162,0.9651741293532339,0.9852558542931483,0.973936545645475,0.019293380716619225,0.08725581191923619,0.943328892529629,0.5,
2,1,0.03610570639045569,0.029376688674092294,0.1,0.9981278727469917,0.9993949879501335,0.9845956354300385,0.9947552447552448,0.9844290657439446,0.9850746268656716,0.9895652173913043,0.9847518463048082,0.01909863286244857,0.09580870969868546,0.960347097965993,0.5,9.960967771506667e-05
2,2,0.031618593858867665,0.02971667282283306,0.1,0.9985625505689545,0.9995278273807106,0.9833119383825417,0.9947460595446584,0.9826989619377162,0.9850746268656716,0.9886858137510879,0.9838867944016939,0.015559026887622496,0.0702470935510056,0.9571631980016702,0.5,9.844486647586725e-05
2,3,0.03128460965996241,0.030515213832259178,0.1,0.9984291346037976,0.9994864272246847,0.9833119383825417,0.9964850615114236,0.9809688581314879,0.9900497512437811,0.988666085440279,0.9855093046876345,0.015535609436024521,0.067002207889097,0.9574667927157303,0.5,9.652393605146846e-05
2,4,0.028697312163719294,0.027980115190148355,0.1,0.9988293824992683,0.9996116116489395,0.9858793324775353,0.9913344887348353,0.9896193771626297,0.9751243781094527,0.9904761904761905,0.9823718776360413,0.01312076847809927,0.060985827514345295,0.9631863798277484,0.5,9.387718066217125e-05
2,5,0.027657129577476614,0.03554544284939766,0.1,0.9975253490333799,0.9991669040671793,0.9833119383825417,0.9862306368330465,0.9913494809688581,0.9601990049751243,0.9887834339948232,0.9757742429719912,0.015453419544248455,0.061154478200985275,0.9562516756062457,0.5,9.054634122155992e-05
2,6,0.029034505197166525,0.02862374521791935,0.1,0.9988638124257605,0.9996128623764644,0.9845956354300385,0.9879310344827587,0.9913494809688581,0.9651741293532339,0.9896373056994818,0.978261805161046,0.013775634409296068,0.0596657739909302,0.9596593683760563,0.5,8.658394705735988e-05
2,7,0.028866878799060837,0.030121171027421952,0.1,0.9987433076830381,0.9995669071383829,0.9858793324775353,0.9862778730703259,0.9948096885813149,0.9601990049751243,0.9905254091300603,0.9775043467782196,0.013043183026850192,0.055808938893368944,0.9629571449660159,0.5,8.205248749256015e-05
2,8,0.027156922463191686,0.02822581499814987,0.1,0.9986830553116769,0.9995601182124927,0.9871630295250321,0.9930555555555556,0.9896193771626297,0.9800995024875622,0.9913344887348353,0.9848594398250959,0.013599169965160448,0.06411291594081335,0.9666038893986888,0.5,7.702342635146033e-05
2,9,0.027087514485864744,0.028922129049897195,0.1,0.9991607705417549,0.9997128808428358,0.9845956354300385,0.9845890410958904,0.9948096885813149,0.9552238805970149,0.9896729776247849,0.9750167845891649,0.013477458110783491,0.05732259690602545,0.9595711228574544,0.5,7.15760749324711e-05
