stage,epoch,train_loss,val_loss,mask_weight,val_auroc,val_auprc,val_accuracy,val_precision,val_sensitivity,val_specificity,val_f1,val_balanced_accuracy,val_brier_score,val_log_loss,val_mcc,val_threshold_used,lr
1,1,0.03561219524075515,0.013491335026919841,0.020000000000000004,0.9982698961937716,0.9994089785364505,0.9781771501925546,0.9947089947089947,0.9757785467128027,0.9850746268656716,0.9851528384279477,0.9804265867892372,0.02110802426231155,0.09178862649704093,0.9446251776692639,0.5,
1,2,0.025473389625005477,0.01742324937134981,0.04000000000000001,0.9990789994663362,0.9996866329006362,0.975609756097561,0.9982174688057041,0.9688581314878892,0.9950248756218906,0.9833187006145742,0.98194150355489,0.021745048059412176,0.09806910234176913,0.9394563243015283,0.5,
1,3,0.02767803464220823,0.019729764983057976,0.06,0.9991822892458124,0.9997236323408965,0.9858793324775353,0.9964973730297724,0.9844290657439446,0.9900497512437811,0.9904264577893821,0.9872394084938629,0.012981485554309015,0.059036177190620646,0.9637949119960428,0.5,
1,4,0.03154470556735122,0.02674224965274334,0.08000000000000002,0.9989843171684829,0.9996523038709512,0.9794608472400513,0.976271186440678,0.9965397923875432,0.9303482587064676,0.9863013698630136,0.9634440255470054,0.019942626474315803,0.08764327886009167,0.9460897199389823,0.5,
1,5,0.03423423154184418,0.029154978096485137,0.1,0.998859508684949,0.9996110431756436,0.9858793324775353,0.9964973730297724,0.9844290657439446,0.9900497512437811,0.9904264577893821,0.9872394084938629,0.014701540793024872,0.06751302036443728,0.9637949119960428,0.5,
2,1,0.03583662324741374,0.02941816546022892,0.1,0.999053177021467,0.9996765549505201,0.9794608472400513,0.9811643835616438,0.9913494809688581,0.945273631840796,0.9862306368330465,0.968311556404827,0.019738599643385753,0.09101143573345312,0.9460260365645031,0.5,9.960967771506667e-05
2,2,0.029425831171717955,0.026789071559906005,0.1,0.9994663361393724,0.9998213097664195,0.9922978177150192,0.9982578397212544,0.9913494809688581,0.9950248756218906,0.9947916666666666,0.9931871782953743,0.012262441442884261,0.06318981694348103,0.9801010270530092,0.5,9.844486647586725e-05
2,3,0.029807156346140118,0.029763323068618775,0.1,0.9994146912496342,0.9998023607391385,0.9858793324775353,1.0,0.9809688581314879,1.0,0.9903930131004367,0.990484429065744,0.01625719322213106,0.07201970657183569,0.9644011253554869,0.5,9.652393605146846e-05
2,4,0.028074664396852474,0.02889491893351078,0.1,0.9989714059460483,0.9996700973911274,0.9884467265725289,1.0,0.9844290657439446,1.0,0.992153443766347,0.9922145328719723,0.013464900913685863,0.06595765640907296,0.9706900888752459,0.5,9.387718066217125e-05
2,5,0.02748631314802779,0.029713350534439086,0.1,0.9991908967274354,0.9997295061915015,0.9897304236200257,1.0,0.986159169550173,1.0,0.9930313588850174,0.9930795847750865,0.011800156512973446,0.051937051437283506,0.9738641846487394,0.5,9.054634122155992e-05
2,6,0.027240975073327983,0.02677799291908741,0.1,0.9992511490987968,0.9997471410776377,0.9897304236200257,0.9947916666666666,0.9913494809688581,0.9850746268656716,0.9930675909878682,0.9882120539172649,0.011100797499320705,0.05617694569257583,0.9732875786392495,0.5,8.658394705735988e-05
2,7,0.027080931517220762,0.027813276425004006,0.1,0.9995093735474875,0.999832345965801,0.9897304236200257,1.0,0.986159169550173,1.0,0.9930313588850174,0.9930795847750865,0.010996318752508259,0.050461482666497505,0.9738641846487394,0.5,8.205248749256015e-05
