stage,epoch,train_loss,val_loss,mask_weight,val_auroc,val_auprc,val_accuracy,val_precision,val_sensitivity,val_specificity,val_f1,val_balanced_accuracy,val_brier_score,val_log_loss,val_mcc,val_threshold_used,lr
1,1,0.039680925354252765,0.018951557390391827,0.020000000000000004,0.9970261150992442,0.9989933577961652,0.9807445442875481,0.9929947460595446,0.9809688581314879,0.9800995024875622,0.9869451697127938,0.9805341803095251,0.025280664342578706,0.11955137714664553,0.9505314840072975,0.5,
1,2,0.032785184871758855,0.020839562714099882,0.04000000000000001,0.9982440737489026,0.9994307867339733,0.9833119383825417,0.9879101899827288,0.9896193771626297,0.9651741293532339,0.9887640449438202,0.9773967532579317,0.02072656455519101,0.10461366155070621,0.9563505786169039,0.5,
1,3,0.03250302802635371,0.028748684376478196,0.06,0.9979944567818348,0.9993372040431815,0.9794608472400513,0.99822695035461,0.9740484429065744,0.9950248756218906,0.9859894921190894,0.9845366592642325,0.025234460360548598,0.10935959011277979,0.9485490693768712,0.5,
1,4,0.0333663658068998,0.028695049658417703,0.08000000000000002,0.9982096438224104,0.9993973665987582,0.9897304236200257,0.9965156794425087,0.9896193771626297,0.9900497512437811,0.9930555555555556,0.9898345642032054,0.017832981333027766,0.09127065771459346,0.9734384440426309,0.5,
1,5,0.03670966528682378,0.03296994373202324,0.1,0.9987992563135878,0.9995962560115998,0.9845956354300385,0.9964912280701754,0.9826989619377162,0.9900497512437811,0.9895470383275261,0.9863743565907487,0.016762790046808633,0.08330714384576915,0.9606209237629687,0.5,
2,1,0.03898286173650383,0.032181118950247764,0.1,0.9984721720119127,0.9994934174587473,0.9833119383825417,0.9947460595446584,0.9826989619377162,0.9850746268656716,0.9886858137510879,0.9838867944016939,0.018137541358073425,0.09123487991913697,0.9571631980016702,0.5,9.960967771506667e-05
2,2,0.03335314817780996,0.03013240158557892,0.1,0.9990058358725404,0.999665759393594,0.9884467265725289,0.9965095986038395,0.9878892733564014,0.9900497512437811,0.9921807124239791,0.9889695123000912,0.013826137889667972,0.06892135476186857,0.9702034256454806,0.5,9.844486647586725e-05
2,3,0.03269168941208916,0.03034532956779003,0.1,0.998876723648195,0.9996334408661696,0.9884467265725289,0.9965095986038395,0.9878892733564014,0.9900497512437811,0.9921807124239791,0.9889695123000912,0.011695254077877556,0.05830593348942193,0.9702034256454806,0.5,9.652393605146846e-05
2,4,0.029813403399647588,0.029651251137256623,0.1,0.9986314104219387,0.9995648059649563,0.9910141206675225,0.9965217391304347,0.9913494809688581,0.9900497512437811,0.9939288811795317,0.9906996161063196,0.011337822754939107,0.06008461811994284,0.9766943057658843,0.5,9.387718066217125e-05
2,5,0.03091181447579913,0.029804812893271446,0.1,0.9988552049441375,0.9996352309586265,0.9884467265725289,0.9965095986038395,0.9878892733564014,0.9900497512437811,0.9921807124239791,0.9889695123000912,0.01070472035511363,0.05812591360171867,0.9702034256454806,0.5,9.054634122155992e-05
2,6,0.029908855819571627,0.031305661126971245,0.1,0.9990015321317289,0.9996806985635815,0.9884467265725289,1.0,0.9844290657439446,1.0,0.992153443766347,0.9922145328719723,0.01497494865762701,0.07185294103557187,0.9706900888752459,0.5,8.658394705735988e-05
2,7,0.0288634512464713,0.030319329351186752,0.1,0.9986744478300539,0.9995996615683509,0.9897304236200257,1.0,0.986159169550173,1.0,0.9930313588850174,0.9930795847750865,0.012572405052327462,0.061347702964756674,0.9738641846487394,0.5,8.205248749256015e-05
2,8,0.027699215405613837,0.029956595823168754,0.1,0.9988336862400798,0.9996251016866481,0.9884467265725289,0.9982486865148862,0.986159169550173,0.9950248756218906,0.9921671018276762,0.9905920225860319,0.010324472378082919,0.052681434898902105,0.9704266259904156,0.5,7.702342635146033e-05
2,9,0.02726890749032915,0.029860631078481675,0.1,0.9988465974625144,0.9996322486012451,0.9884467265725289,0.9965095986038395,0.9878892733564014,0.9900497512437811,0.9921807124239791,0.9889695123000912,0.00946803239719006,0.04672049149291092,0.9702034256454806,0.5,7.15760749324711e-05
