stage,epoch,train_loss,val_loss,mask_weight,val_auroc,val_auprc,val_accuracy,val_precision,val_sensitivity,val_specificity,val_f1,val_balanced_accuracy,val_brier_score,val_log_loss,val_mcc,val_threshold_used,lr
1,1,0.03179649534859579,0.012308546602725982,0.0,0.9962385305307373,0.9986806230622329,0.9499358151476252,0.9908925318761385,0.9411764705882353,0.9751243781094527,0.9653948535936113,0.958150424348844,0.03516789095354325,0.1375651111421947,0.8789212131860213,0.5,
1,2,0.018896945371516864,0.009969256725162268,0.0,0.997744839814767,0.9992301952923073,0.9691912708600771,0.9982014388489209,0.9602076124567474,0.9950248756218906,0.9788359788359788,0.977616244039319,0.029208995476673688,0.12018271467765149,0.9246581571568636,0.5,
1,3,0.01628848271492026,0.005840259385295212,0.0,0.9985066019384048,0.9994977067081622,0.9858793324775353,0.9930434782608696,0.9878892733564014,0.9800995024875622,0.9904596704249783,0.9839943879219818,0.022345442185671558,0.10414294614604896,0.9633481404713822,0.5,
1,4,0.01350115761747176,0.008135758331336547,0.0,0.9978825595207355,0.9992996026897701,0.9794608472400513,0.9912587412587412,0.9809688581314879,0.9751243781094527,0.9860869565217392,0.9780466181204703,0.019187108541267726,0.08426022964825625,0.947063298271129,0.5,
1,5,0.013582193433735384,0.010862908335402608,0.0,0.9982354662672795,0.9994033237967515,0.9576379974326059,1.0,0.9429065743944637,1.0,0.9706144256455922,0.9714532871972319,0.03859491789216159,0.16378798245794743,0.8999625382832294,0.5,
2,1,0.012227250707512518,0.005240426231757737,0.0,0.9987088777565459,0.9995700930129289,0.9884467265725289,0.9947826086956522,0.9896193771626297,0.9850746268656716,0.9921942758022549,0.9873470020141506,0.016190183901197974,0.0760230214362489,0.9700212231186333,0.5,9.960967771506667e-05
2,2,0.0091256101128822,0.006224711070535705,0.0,0.9984678682711012,0.9994832760501068,0.982028241335045,0.993006993006993,0.9826989619377162,0.9800995024875622,0.9878260869565217,0.9813992322126392,0.018035265501041373,0.08108885615006828,0.953705198118561,0.5,9.844486647586725e-05
2,3,0.007450193310764883,0.005834450982511044,0.0,0.9985797655322005,0.9995271082024796,0.9833119383825417,0.991304347826087,0.986159169550173,0.9751243781094527,0.9887250650477016,0.9806417738298129,0.014432735845313545,0.0651094786525022,0.9566750578241312,0.5,9.652393605146846e-05
2,4,0.006359115208330884,0.006553867913899012,0.0,0.9985539430873315,0.9995253404705837,0.9858793324775353,0.9930434782608696,0.9878892733564014,0.9800995024875622,0.9904596704249783,0.9839943879219818,0.01462470397414879,0.06614789435929516,0.9633481404713822,0.5,9.387718066217125e-05
2,5,0.006911138147600063,0.005589843726484105,0.0,0.9987605226462841,0.9995856248252298,0.9845956354300385,0.9896193771626297,0.9896193771626297,0.9701492537313433,0.9896193771626297,0.9798843154469865,0.014340413053823317,0.06505161238291976,0.959768630893973,0.5,9.054634122155992e-05
2,6,0.005938014361508578,0.008317289042752236,0.0,0.9985797655322007,0.9995262791984358,0.9781771501925546,0.9964601769911504,0.9740484429065744,0.9900497512437811,0.9851268591426072,0.9820490970751778,0.01758054025283936,0.073340012753158,0.9450441687849407,0.5,8.658394705735988e-05
