stage,epoch,train_loss,val_loss,mask_weight,val_auroc,val_auprc,val_accuracy,val_precision,val_sensitivity,val_specificity,val_f1,val_balanced_accuracy,val_brier_score,val_log_loss,val_mcc,val_threshold_used,lr
1,1,0.0561022605869348,0.046286431029438975,0.020000000000000004,0.997417755513092,0.9991252629927366,0.9114249037227214,0.8945736434108527,0.9982698961937716,0.6616915422885572,0.9435813573180704,0.8299807192411643,0.058707756186394316,0.18029069885148416,0.765152941033357,0.5,
1,2,0.036489996161774126,0.019381911605596543,0.04000000000000001,0.9976630687393482,0.9992119146864732,0.9781771501925546,0.9844559585492227,0.986159169550173,0.9552238805970149,0.9853068280034573,0.9706915250735939,0.022434959617319793,0.0983853916748674,0.9429182525483073,0.5,
1,3,0.03419622152119222,0.031386972665786744,0.06,0.9984506533078552,0.9994897950614621,0.944801026957638,1.0,0.9256055363321799,1.0,0.9613656783468104,0.96280276816609,0.04001358574941885,0.14470634148170072,0.8732047456812162,0.5,
1,4,0.03245881619951586,0.028933520466089248,0.08000000000000002,0.9981579989326721,0.9994291114304242,0.9743260590500642,1.0,0.9653979238754326,1.0,0.9823943661971831,0.9826989619377162,0.026983989053466533,0.11288714285445543,0.9370334017114356,0.5,
1,5,0.033658014338490735,0.03506641902029514,0.1,0.9977448398147669,0.9992547006843778,0.9807445442875481,0.9811965811965812,0.9930795847750865,0.945273631840796,0.9871023215821152,0.9691766083079413,0.019505268747757508,0.07572442171534566,0.9494005893699085,0.5,
2,1,0.03401823254832386,0.030324997082352638,0.1,0.9982182513040334,0.999389176035534,0.9833119383825417,0.9947460595446584,0.9826989619377162,0.9850746268656716,0.9886858137510879,0.9838867944016939,0.01637999036403753,0.07297241424377694,0.9571631980016702,0.5,9.960967771506667e-05
2,2,0.03033634052224403,0.027943173348903658,0.1,0.9988638124257604,0.9996235887169235,0.9858793324775353,0.9982425307557118,0.9826989619377162,0.9950248756218906,0.990409764603313,0.9888619187798033,0.01424545130728905,0.0723182178607175,0.9640784407954881,0.5,9.844486647586725e-05
2,3,0.029122700044599763,0.029091387167572976,0.1,0.9979428118920965,0.9993454311709997,0.9871630295250321,0.9913494809688581,0.9913494809688581,0.9751243781094527,0.9913494809688581,0.9832369295391554,0.013959814415082454,0.06398102484290939,0.9664738590783108,0.5,9.652393605146846e-05
2,4,0.02816581190393789,0.028013152703642845,0.1,0.9986959665341115,0.999575622395927,0.9884467265725289,0.9965095986038395,0.9878892733564014,0.9900497512437811,0.9921807124239791,0.9889695123000912,0.012663468361027278,0.06098894395883141,0.9702034256454806,0.5,9.387718066217125e-05
2,5,0.028500261587383103,0.027507179379463197,0.1,0.9987045740157344,0.999579901758425,0.9871630295250321,0.9913494809688581,0.9913494809688581,0.9751243781094527,0.9913494809688581,0.9832369295391554,0.012831644543794249,0.06370662929895511,0.9664738590783108,0.5,9.054634122155992e-05
2,6,0.027035826205337135,0.02863957591354847,0.1,0.9985281206424623,0.9995228582662682,0.9858793324775353,0.9964973730297724,0.9844290657439446,0.9900497512437811,0.9904264577893821,0.9872394084938629,0.013348791504808074,0.06260140530866468,0.9637949119960428,0.5,8.658394705735988e-05
2,7,0.027159540118636007,0.030514013767242432,0.1,0.9989240647971217,0.9996399502074864,0.982028241335045,1.0,0.9757785467128027,1.0,0.9877408056042032,0.9878892733564013,0.01669225092654332,0.07260983979844637,0.9551122858359429,0.5,8.205248749256015e-05
2,8,0.02753489529781968,0.030116150975227355,0.1,0.9987777376095303,0.9995978417848175,0.9845956354300385,1.0,0.9792387543252595,1.0,0.9895104895104895,0.9896193771626298,0.01583367718015077,0.07255691520130995,0.9612857919473754,0.5,7.702342635146033e-05
2,9,0.0261320076393385,0.029258494675159456,0.1,0.9989068498338757,0.999631822449853,0.9871630295250321,1.0,0.9826989619377162,1.0,0.9912739965095986,0.9913494809688581,0.01298480251337707,0.057156222813014426,0.9675358140241327,0.5,7.15760749324711e-05
2,10,0.024705138397369073,0.027096457332372665,0.1,0.9988379899808913,0.999617533900297,0.9845956354300385,0.9896193771626297,0.9896193771626297,0.9701492537313433,0.9896193771626297,0.9798843154469865,0.011311380675615323,0.050546700336122095,0.959768630893973,0.5,6.57963412215599e-05
2,11,0.024792098868502317,0.02908450834453106,0.1,0.9990833032071477,0.9996954547749365,0.9871630295250321,1.0,0.9826989619377162,1.0,0.9912739965095986,0.9913494809688581,0.012201280909598801,0.052287939548082585,0.9675358140241327,0.5,5.977537507199338e-05
2,12,0.025432205779382783,0.029451950043439864,0.1,0.9988638124257605,0.9996282661530832,0.9845956354300385,1.0,0.9792387543252595,1.0,0.9895104895104895,0.9896193771626298,0.013030451434440924,0.054987605717760395,0.9612857919473754,0.5,5.360813071670102e-05
2,13,0.023800505760268573,0.029524426460266113,0.1,0.9988552049441375,0.999620048889871,0.9871630295250321,0.9982456140350877,0.9844290657439446,0.9950248756218906,0.9912891986062717,0.9897269706829176,0.012186210178682188,0.04937271395623576,0.967242554205854,0.5,4.739186928329899e-05
2,14,0.024389011227954043,0.03021698899567127,0.1,0.9987605226462841,0.9995959862297057,0.9858793324775353,1.0,0.9809688581314879,1.0,0.9903930131004367,0.990484429065744,0.01344413803735354,0.05870208949516358,0.9644011253554869,0.5,4.122462492800663e-05
2,15,0.023396658337246762,0.02705799974501133,0.1,0.9989412797603677,0.9996540086419763,0.9897304236200257,0.9982517482517482,0.9878892733564014,0.9950248756218906,0.9930434782608696,0.991457074489146,0.009800150720172412,0.04470906780902673,0.9736308976608572,0.5,3.520365877844011e-05
