stage,epoch,train_loss,val_loss,mask_weight,val_auroc,val_auprc,val_accuracy,val_precision,val_sensitivity,val_specificity,val_f1,val_balanced_accuracy,val_brier_score,val_log_loss,val_mcc,val_threshold_used,lr
1,1,0.03598657439388063,0.02330042716115713,0.020000000000000004,0.9979126857064161,0.9992769403741822,0.9576379974326059,0.9963570127504554,0.9463667820069204,0.9900497512437811,0.9707187222715173,0.9682082666253508,0.03970542449138901,0.16581941984447976,0.8982162972149514,0.5,
1,2,0.03309562837664228,0.020957263335585594,0.04000000000000001,0.9986400179035618,0.9995455854214544,0.982028241335045,0.993006993006993,0.9826989619377162,0.9800995024875622,0.9878260869565217,0.9813992322126392,0.019840277202692796,0.09678920183945393,0.953705198118561,0.5,
1,3,0.03252584723769313,0.026455726027488708,0.06,0.9980417979307614,0.9993309455969867,0.9730423620025674,0.9946714031971581,0.9688581314878892,0.9850746268656716,0.9815950920245399,0.9769663791767804,0.020307150432978673,0.08816537033341479,0.9323922129542956,0.5,
1,4,0.0358000117877539,0.029076918959617615,0.08000000000000002,0.997736232333144,0.999271186070069,0.9794608472400513,0.9947183098591549,0.9775086505190311,0.9850746268656716,0.9860383944153578,0.9812916386923514,0.024549673935482148,0.12101953764260717,0.9477305165907504,0.5,
1,5,0.03611212675153774,0.03222856312990188,0.1,0.9984936907159703,0.9994958414835743,0.9858793324775353,0.9947643979057592,0.986159169550173,0.9850746268656716,0.9904430929626412,0.9856168982079223,0.015703440810474825,0.07408758870853777,0.9635512365104383,0.5,
2,1,0.037944455474723866,0.03240484155714512,0.1,0.9986701440892424,0.9995519270194839,0.9794608472400513,0.9947183098591549,0.9775086505190311,0.9850746268656716,0.9860383944153578,0.9812916386923514,0.015852583231484675,0.07179925691613025,0.9477305165907504,0.5,9.960967771506667e-05
2,2,0.0338174713109314,0.030499072298407554,0.1,0.998717485238169,0.999579628264621,0.9910141206675225,0.9965217391304347,0.9913494809688581,0.9900497512437811,0.9939288811795317,0.9906996161063196,0.014023761288741119,0.0724770100295285,0.9766943057658843,0.5,9.844486647586725e-05
2,3,0.03197115349726085,0.02941537395119667,0.1,0.9992597565804198,0.9997562292534111,0.993581514762516,0.9965337954939342,0.9948096885813149,0.9900497512437811,0.9956709956709957,0.992429719912548,0.012175823808669361,0.06286101914199688,0.9832695918480322,0.5,9.652393605146846e-05
2,4,0.030414560265893485,0.02996953435242176,0.1,0.9993200089517809,0.9997708250762156,0.9897304236200257,0.9982517482517482,0.9878892733564014,0.9950248756218906,0.9930434782608696,0.991457074489146,0.010929837408882714,0.05586778619939714,0.9736308976608572,0.5,9.387718066217125e-05
2,5,0.030224601418650063,0.03029903896152973,0.1,0.99934583139665,0.9997792721175235,0.9884467265725289,1.0,0.9844290657439446,1.0,0.992153443766347,0.9922145328719723,0.012464607169608295,0.0626915160945985,0.9706900888752459,0.5,9.054634122155992e-05
2,6,0.028488222754349674,0.03127973861992359,0.1,0.999337223915027,0.9997752184286702,0.9858793324775353,0.9982425307557118,0.9826989619377162,0.9950248756218906,0.990409764603313,0.9888619187798033,0.016413589823377303,0.0750075408708948,0.9640784407954881,0.5,8.658394705735988e-05
2,7,0.02675786052905295,0.029124458134174348,0.1,0.9994146912496342,0.9998024066457217,0.9910141206675225,0.9982547993019197,0.9896193771626297,0.9950248756218906,0.9939183318853171,0.9923221263922601,0.009218091901834055,0.04777344860534274,0.9768556147805229,0.5,8.205248749256015e-05
2,8,0.028008844241173596,0.027607166022062302,0.1,0.9996298782902099,0.9998735762682157,0.9910141206675225,0.9930915371329879,0.9948096885813149,0.9800995024875622,0.9939498703543648,0.9874545955344385,0.008057993663553673,0.043939900425644676,0.9764990677197987,0.5,7.702342635146033e-05
2,9,0.027580899478745285,0.02804420828819275,0.1,0.9993544388782729,0.9997866922056643,0.9910141206675225,0.9930915371329879,0.9948096885813149,0.9800995024875622,0.9939498703543648,0.9874545955344385,0.008544981899425324,0.045726716573440684,0.9764990677197987,0.5,7.15760749324711e-05
